employee_id,team_id,department,role_function,manager_id,location_site,period_date,hours_planned,hours_worked,overtime_hours,absence_days,output_units,unit_value,quality_score,error_count,attrition_flag,date_joined,date_left,engagement_score,total_labor_cost,headcount
EMP0239,Team C,Support,Support Agent,EMP0296,Remote,2025-11-01,160.0,130.3,5.9,0.4,135,50,74.8,1,False,2023-05-19,,3.53,3339.6,1
EMP0326,Team I,Operations,Ops Analyst,EMP0047,Branch-East,2025-10-01,160.0,146.4,1.0,0.1,73,40,,1,False,2023-07-15,,4.3,4732.8,1
EMP0154,Team C,Sales,SDR,EMP0344,HQ,2025-12-01,160.0,155.7,0.1,4.5,34,150,82.7,0,False,2025-09-02,,3.11,4363.8,1
EMP0123,Team C,Sales,SDR,EMP0344,Branch-West,2025-11-01,160.0,158.2,16.9,0.6,43,150,54.6,5,False,2025-05-24,,3.74,5139.4,1
EMP0269,Team D,Sales,SDR,EMP0100,HQ,2026-01-01,160.0,170.2,10.2,3.7,39,150,74.3,3,False,2022-01-05,,2.01,5194.0,1
EMP0299,Team A,Support,Support Lead,EMP0035,HQ,2026-06-01,160.0,152.7,13.4,1.8,74,60,77.9,2,False,2024-09-07,,4.33,5875.2,1
EMP0120,Team C,Sales,SDR,EMP0303,Branch-East,2026-01-01,160.0,168.4,8.4,0.4,52,150,85.6,0,False,2025-11-04,,3.56,5068.0,1
EMP0154,Team C,Sales,SDR,EMP0344,HQ,2026-04-01,160.0,163.1,3.1,1.3,26,150,40.7,12,False,2025-09-02,,3.99,4697.0,1
EMP0332,Team G,Operations,Ops Analyst,EMP0476,HQ,2026-05-01,160.0,160.6,0.6,0.2,79,40,67.8,5,False,2022-09-30,,,5168.0,1
EMP0334,Team G,Engineering,DevOps Engineer,EMP0450,Branch-East,2026-06-01,160.0,161.6,1.6,0.9,15,0,45.2,0,False,2023-08-04,,3.97,9512.0,1
EMP0255,Team F,Engineering,DevOps Engineer,EMP0243,HQ,2025-11-01,160.0,157.1,30.1,0.8,16,0,83.8,1,False,2024-02-04,,3.96,11730.5,1
EMP0097,Team C,Sales,Account Executive,EMP0280,HQ,2026-01-01,160.0,157.2,6.4,0.3,18,2000,89.1,0,False,2024-09-29,,4.34,6672.0,1
EMP0434,Team I,Engineering,Developer,EMP0480,Branch-East,2025-12-01,160.0,169.4,9.4,3.8,8,0,75.5,3,False,2022-01-28,,3.52,10092.5,1
EMP0075,Team H,Support,Support Agent,EMP0420,Remote,2025-09-01,160.0,161.2,36.5,1.1,104,50,84.8,0,False,2021-11-30,,3.36,5182.8,1
EMP0117,Team C,Operations,Ops Analyst,EMP0033,HQ,2025-09-01,160.0,153.1,4.6,0.5,55,40,74.5,0,False,2022-11-16,,4.19,5120.0,1
EMP0331,Team E,Sales,SDR,EMP0449,Branch-West,2026-08-01,160.0,164.1,4.1,0.0,46,150,56.0,0,False,2025-01-10,,3.7,4767.0,1
EMP0298,Team I,Engineering,Developer,EMP0309,,2025-11-01,160.0,150.8,2.3,2.5,16,0,58.6,1,True,2021-10-22,2025-12-20,1.99,8483.75,1
EMP0216,Team G,Engineering,DevOps Engineer,EMP0293,Remote,2025-09-01,160.0,161.0,9.3,0.4,17,0,85.4,2,False,2025-01-28,,3.39,10147.1,1
EMP0107,Team F,Sales,Sales Manager,EMP0420,Remote,2026-04-01,160.0,136.6,0.1,1.3,12,2500,86.7,0,False,2024-02-15,,2.6,7111.0,1
EMP0263,Team D,Engineering,Developer,EMP0450,Remote,2025-09-01,160.0,167.2,7.2,0.5,16,0,55.5,3,False,2022-07-26,,3.33,9790.0,1
EMP0118,Team F,Engineering,QA Engineer,EMP0392,,2025-09-01,160.0,154.7,2.3,0.3,30,0,73.7,0,False,2023-06-17,,3.59,6642.3,1
EMP0324,Team J,Engineering,QA Engineer,EMP0392,Remote,2026-06-01,160.0,147.5,1.9,2.7,13,0,86.2,0,False,2023-03-24,,3.58,6314.7,1
EMP0365,Team I,Marketing,Content Creator,EMP0301,HQ,2026-06-01,160.0,154.0,3.6,1.6,20,150,79.6,0,False,2024-09-30,,4.28,4782.0,1
EMP0293,Team J,Operations,Ops Analyst,EMP0193,,2026-04-01,160.0,158.7,2.3,0.4,59,40,80.7,3,False,2025-03-19,,4.05,5188.8,1
EMP0450,Team I,Engineering,DevOps Engineer,,Remote,2025-09-01,160.0,155.9,10.7,5.1,12,0,70.0,6,False,2024-04-19,,3.87,9973.1,1
EMP0316,Team J,Support,Support Lead,EMP0100,,2026-05-01,160.0,165.7,7.6,0.9,85,60,96.7,7,False,2025-11-19,,3.59,6021.4,1
EMP0014,Team C,Engineering,DevOps Engineer,EMP0185,Branch-West,2026-06-01,160.0,160.6,0.6,1.5,14,0,79.3,0,False,2026-02-19,,3.08,9367.0,1
EMP0359,Team B,Marketing,Marketing Specialist,EMP0210,HQ,2026-02-01,160.0,151.0,2.4,0.5,10,300,68.3,1,False,2023-12-04,,3.82,5101.8,1
EMP0278,Team G,Support,Support Agent,EMP0199,Remote,2026-08-01,160.0,159.6,2.3,0.1,138,50,65.0,0,False,2024-09-27,,3.4,3913.2,1
EMP0073,Team B,Engineering,Developer,EMP0035,HQ,2026-04-01,160.0,161.3,2.8,0.2,20,0,76.6,0,False,2025-04-05,,,9102.5,1
EMP0181,Team F,Sales,SDR,EMP0309,HQ,2025-11-01,160.0,161.2,1.2,2.9,38,150,85.4,0,False,2024-12-27,,4.04,4564.0,1
EMP0251,Team A,Engineering,DevOps Engineer,EMP0147,HQ,2025-10-01,160.0,156.2,2.3,0.9,16,0,83.1,4,False,2023-11-18,,2.64,9259.7,1
EMP0437,Team B,Engineering,DevOps Engineer,EMP0035,,2025-11-01,160.0,156.0,14.7,1.2,16,0,94.2,0,False,2024-12-13,,3.82,10326.9,1
EMP0418,Team J,Sales,Account Executive,EMP0392,Branch-West,2026-04-01,160.0,163.6,10.1,0.2,17,2000,45.3,0,False,2025-06-01,,4.7,7150.0,1
EMP0040,Team D,Sales,SDR,EMP0006,HQ,2026-01-01,160.0,138.9,7.0,0.2,39,150,58.5,3,False,2022-09-05,,4.0,4183.2,1
EMP0490,Team I,Marketing,Marketing Specialist,EMP0199,Remote,2026-01-01,160.0,160.7,0.7,1.1,11,300,87.1,0,False,2024-07-08,,2.8,5337.75,1
EMP0450,Team I,Engineering,DevOps Engineer,,Remote,2025-10-01,160.0,166.0,7.1,0.6,13,0,69.4,3,False,2024-04-19,,3.44,10245.7,1
EMP0137,Team C,Sales,Sales Manager,EMP0193,Branch-West,2026-06-01,160.0,147.5,2.5,6.0,9,2500,81.6,3,False,2022-03-30,,4.36,7865.0,1
EMP0462,Team D,Support,Support Agent,EMP0296,HQ,2026-07-01,160.0,146.9,4.1,0.1,122,50,70.4,2,False,2025-11-23,,3.48,3673.2,1
EMP0060,Team J,Sales,Sales Manager,EMP0296,Remote,2026-05-01,160.0,161.0,1.0,1.8,15,2500,91.1,3,False,2025-12-17,,3.2,8450.0,1
EMP0397,Team A,Operations,Ops Analyst,EMP0301,Remote,2026-01-01,160.0,157.3,1.5,6.3,78,40,72.5,1,False,2021-08-20,,2.97,5105.6,1
EMP0290,Team B,Sales,Sales Manager,EMP0453,Remote,2026-07-01,160.0,152.6,0.9,1.5,10,2500,78.9,1,False,2022-01-31,,3.73,8005.4,1
EMP0233,Team D,Sales,Sales Manager,EMP0218,Branch-West,2025-10-01,160.0,168.9,8.9,0.8,9,2500,60.1,6,True,2022-03-08,2026-03-31,3.6,9477.0,1
EMP0378,Team D,Engineering,Developer,EMP0177,Remote,2026-07-01,160.0,162.7,2.7,,18,0,79.2,1,False,2023-07-16,,3.82,9171.25,1
EMP0346,Team H,Support,Support Lead,EMP0434,Remote,2026-01-01,160.0,150.3,19.0,2.0,74,60,,1,False,2024-07-26,,4.15,6079.2,1
EMP0387,Team G,Engineering,QA Engineer,EMP0167,HQ,2025-10-01,160.0,158.7,2.8,,30,0,59.3,5,False,2021-12-10,,4.02,6841.8,1
EMP0415,Team F,Support,Support Agent,EMP0303,Remote,2025-10-01,160.0,160.4,2.6,0.3,121,50,49.8,5,False,2025-06-27,,4.87,3943.2,1
EMP0465,Team A,Marketing,Content Creator,EMP0376,Remote,2026-08-01,160.0,137.5,13.9,1.0,21,150,67.5,0,False,2025-04-17,,3.61,4750.5,1
EMP0214,Team A,Engineering,Data Engineer,EMP0453,Remote,2026-07-01,160.0,152.6,6.9,2.9,10,0,73.1,0,False,2022-08-17,,3.99,9777.0,1
EMP0157,Team G,Support,Support Lead,EMP0035,Branch-East,2026-03-01,160.0,153.2,18.8,0.2,88,60,62.1,0,False,2024-11-27,,3.12,6167.6,1
EMP0409,Team D,Marketing,Marketing Specialist,EMP0320,Branch-East,2026-03-01,160.0,170.8,10.8,1.2,11,300,85.2,0,False,2023-07-23,,2.96,6171.0,1
EMP0113,Team F,Marketing,Content Creator,EMP0476,Remote,2026-04-01,160.0,146.8,37.3,0.3,17,150,82.8,4,False,2025-12-11,,4.41,6082.5,1
EMP0279,Team J,Support,Support Lead,EMP0320,HQ,2025-12-01,160.0,168.1,8.1,0.3,70,60,63.3,0,False,2024-01-02,,2.85,6128.5,1
EMP0296,Team I,Sales,Account Executive,EMP0450,HQ,2026-06-01,160.0,163.3,3.3,0.6,24,2000,81.3,0,False,2023-04-24,,4.02,6730.0,1
EMP0251,Team A,Engineering,DevOps Engineer,EMP0147,HQ,2026-02-01,160.0,161.0,1.4,0.3,16,0,73.3,3,False,2023-11-18,,2.23,9459.8,1
EMP0348,Team D,Engineering,Data Engineer,EMP0085,Branch-East,2026-07-01,160.0,152.0,0.5,0.5,10,0,57.6,0,False,2025-05-03,,3.87,9165.0,1
EMP0069,Team F,Engineering,QA Engineer,EMP0218,Branch-East,2026-02-01,160.0,151.0,5.0,2.1,22,0,53.3,4,False,2024-09-25,,3.8,6657.0,1
EMP0281,Team D,Marketing,Marketing Specialist,EMP0376,HQ,2025-10-01,160.0,161.8,1.8,1.4,11,300,72.6,0,False,2024-05-11,,3.47,5428.5,1
EMP0337,Team I,Operations,Ops Coordinator,EMP0243,Remote,2026-03-01,160.0,162.2,7.0,1.9,77,35,74.9,2,False,2022-12-31,,4.24,4662.9,1
EMP0074,Team H,Operations,Ops Coordinator,EMP0450,HQ,2026-05-01,160.0,160.7,1.6,0.6,60,35,89.0,2,False,2023-04-13,,3.11,4403.7,1
EMP0041,Team D,Engineering,DevOps Engineer,EMP0162,Branch-East,2026-07-01,160.0,166.1,6.1,,15,0,80.0,5,False,2022-04-09,,2.93,10164.5,1
EMP0317,Team C,Sales,Sales Manager,EMP0309,Remote,2025-11-01,160.0,160.0,0.0,0.5,10,2500,90.5,4,False,2024-01-19,,3.52,8320.0,1
EMP0152,Team F,Engineering,QA Engineer,EMP0100,HQ,2025-12-01,160.0,149.8,2.6,2.4,19,0,91.0,3,False,2024-12-13,,3.19,6455.4,1
EMP0084,Team A,Engineering,Developer,EMP0006,Branch-West,2025-11-01,160.0,142.7,1.4,0.3,19,0,55.1,1,False,2024-05-20,,3.95,7964.0,1
EMP0329,Team B,Sales,SDR,EMP0006,Remote,2026-03-01,160.0,170.7,10.7,1.8,46,150,75.3,0,False,2026-01-16,,3.25,5229.0,1
EMP0399,Team G,Operations,Ops Analyst,EMP0061,HQ,2026-03-01,160.0,163.3,3.3,1.8,47,40,82.2,2,False,2025-12-09,,2.61,5384.0,1
EMP0062,Team D,Engineering,QA Engineer,EMP0187,Branch-West,2026-05-01,160.0,162.5,2.5,0.8,24,0,86.7,0,False,2024-11-23,,3.04,6982.5,1
EMP0011,Team B,Engineering,Developer,EMP0217,Remote,2026-04-01,160.0,155.0,2.5,0.0,16,0,67.0,1,False,2025-08-31,,2.8,8731.25,1
EMP0042,Team D,Sales,Account Executive,EMP0187,Remote,2025-12-01,160.0,130.7,3.6,0.2,10,2000,86.9,0,False,2025-05-18,,3.84,5444.0,1
EMP0307,Team B,Sales,Sales Manager,EMP0320,Remote,2026-04-01,160.0,161.7,1.8,,11,2500,68.6,0,False,2022-12-08,,2.76,8548.8,1
EMP0162,Team I,Support,Support Agent,EMP0450,Remote,2025-12-01,160.0,165.5,5.5,1.5,122,50,94.0,2,False,2022-08-14,,3.92,4170.0,1
EMP0500,Team B,Marketing,Content Creator,EMP0243,Branch-East,2026-08-01,160.0,152.3,3.1,0.0,24,150,50.7,2,False,2023-12-17,,4.24,4708.5,1
EMP0419,Team E,Support,Support Agent,EMP0449,HQ,2026-07-01,160.0,163.4,10.0,3.0,125,50,70.5,0,False,2024-08-22,,3.99,4281.6,1
EMP0289,Team B,Engineering,DevOps Engineer,EMP0480,Remote,2025-12-01,160.0,167.5,7.5,1.4,17,0,82.4,1,False,2023-10-15,,4.5,10367.5,1
EMP0486,Team A,Marketing,Marketing Specialist,EMP0453,HQ,2025-12-01,160.0,164.5,4.5,3.0,7,300,50.6,0,False,2021-10-11,,3.93,5651.25,1
EMP0208,Team H,Support,Support Lead,EMP0376,,2026-01-01,160.0,158.6,9.9,3.2,137,60,47.7,0,False,2022-11-05,,2.52,5897.3,1
EMP0077,  Team H  ,Operations,Ops Analyst,EMP0480,Branch-East,2025-12-01,160.0,157.1,1.0,0.2,39,40,58.2,1,True,2025-02-13,2026-01-10,2.03,5075.2,1
EMP0255,Team F,Engineering,DevOps Engineer,EMP0243,HQ,2026-06-01,160.0,153.1,2.6,1.1,14,0,95.3,0,False,2024-02-04,,3.61,9106.0,1
EMP0398,Team E,Sales,Sales Manager,EMP0243,Remote,2026-07-01,160.0,161.2,4.0,1.2,8,2500,79.5,5,False,2024-02-16,,3.33,8694.4,1
EMP0339,Team H,Sales,Account Executive,EMP0035,HQ,2026-07-01,160.0,161.6,5.3,1.2,11,2000,84.5,3,False,2024-04-19,,2.91,6782.0,1
EMP0412,Team G,Marketing,Content Creator,EMP0303,Branch-East,2026-02-01,160.0,151.6,0.1,0.6,24,150,66.2,0,True,2025-02-28,2026-06-23,3.44,4552.5,1
EMP0245,Team H,Engineering,QA Engineer,EMP0351,HQ,2026-07-01,160.0,159.1,9.8,0.1,32,0,91.7,0,False,2024-08-16,,3.84,7299.6,1
EMP0439,Team J,Support,Support Agent,EMP0147,Branch-East,2025-10-01,160.0,148.5,0.5,3.4,98,50,74.2,0,True,2022-11-12,2026-03-22,3.42,3582.0,1
EMP0108,Team J,Operations,Ops Analyst,EMP0061,Branch-East,2025-09-01,160.0,148.5,19.8,1.4,47,40,64.9,2,False,2022-03-17,,2.84,5702.4,1
EMP0393,Team J,Sales,Account Executive,EMP0476,HQ,2026-04-01,160.0,163.1,3.1,0.5,19,2000,59.4,0,False,2024-08-12,,3.87,6710.0,1
EMP0352,team h,  Operations  ,Ops Analyst,EMP0100,Branch-West,2025-10-01,160.0,155.4,0.7,5.4,33,40,71.7,0,False,2024-01-17,,3.71,5006.4,1
EMP0274,Team D,Marketing,Marketing Specialist,EMP0243,Remote,2026-07-01,160.0,165.4,5.4,0.5,9,300,86.6,1,False,2026-02-02,,,5725.5,1
EMP0402,Team H,Marketing,Marketing Specialist,EMP0085,Branch-West,2025-09-01,160.0,158.2,5.4,4.9,14,300,95.2,1,False,2022-02-23,,2.52,5487.9,1
EMP0157,Team G,Support,Support Lead,EMP0035,Branch-East,2025-12-01,160.0,156.2,5.9,0.2,80,60,70.2,3,False,2024-11-27,,2.88,5611.7,1
EMP0242,Team H,Marketing,Marketing Specialist,EMP0167,HQ,2026-07-01,160.0,175.9,17.5,3.4,9,300,50.3,1,False,2024-05-23,,3.54,6670.95,1
EMP0376,Team E,Sales,SDR,EMP0193,Branch-West,2025-12-01,160.0,153.5,9.1,2.8,37,150,63.2,0,True,2022-03-01,2026-06-17,4.03,4680.2,1
EMP0470,Team F,Marketing,Marketing Specialist,EMP0450,Branch-West,2026-02-01,160.0,145.7,4.3,2.3,10,300,52.4,0,False,2022-02-18,,3.68,5020.95,1
EMP0168,Team C,Engineering,DevOps Engineer,EMP0392,HQ,2026-04-01,160.0,163.7,15.6,0.2,8,0,44.6,6,False,2025-06-23,,4.0,10851.8,1
EMP0086,Team H,Sales,Sales Manager,EMP0217,Branch-East,2026-03-01,160.0,156.3,2.1,2.4,10,2500,53.9,0,False,2023-08-16,,4.03,8291.4,1
EMP0356,Team B,Support,Support Lead,EMP0457,Remote,2026-04-01,160.0,161.1,1.1,1.4,97,60,76.3,4,False,2026-01-04,,3.52,5533.5,1
EMP0091,Team B,Engineering,QA Engineer,EMP0035,Branch-East,2025-11-01,160.0,166.4,8.9,0.2,27,0,81.0,1,False,2022-10-13,,3.84,7549.5,1
EMP0459,Team C,Engineering,Data Engineer,EMP0376,Remote,2026-08-01,160.0,160.4,0.4,5.9,15,0,68.3,1,False,2025-01-27,,3.12,9660.0,1
EMP0034,Team J,Marketing,Content Creator,EMP0434,Branch-West,2026-03-01,160.0,158.0,0.4,0.1,17,150,83.6,1,False,2023-04-13,,2.63,4758.0,1
EMP0284,Team I,Engineering,Developer,EMP0167,HQ,2025-09-01,160.0,150.0,2.9,5.6,16,0,85.9,0,False,2022-05-19,,3.02,8489.25,1
EMP0309,Team H,Operations,Ops Analyst,EMP0351,Remote,2026-01-01,160.0,155.1,22.6,0.8,56,40,89.7,0,False,2024-04-22,,3.54,6048.0,1
EMP0461,Team C,Engineering,DevOps Engineer,EMP0453,HQ,2026-05-01,160.0,168.4,8.4,3.0,16,0,72.4,0,False,2023-10-09,,3.78,10498.0,1
EMP0135,Team C,Marketing,Content Creator,EMP0471,HQ,2026-08-01,160.0,157.8,9.4,0.0,21,150,86.0,1,False,2021-10-07,,2.99,5157.0,1
EMP0102,Team E,Support,Support Lead,EMP0351,HQ,2026-08-01,160.0,159.8,0.9,0.7,83,60,75.8,0,False,2024-04-04,,3.04,5479.1,1
EMP0281,Team D,Marketing,Marketing Specialist,EMP0376,HQ,2026-06-01,160.0,150.4,27.4,0.2,11,300,89.2,0,False,2024-05-11,,3.7,6319.5,1
EMP0162,Team I,Support,Support Agent,EMP0450,Remote,2026-06-01,160.0,149.9,3.1,0.4,129,50,71.7,0,False,2022-08-14,,4.59,3709.2,1
EMP0250,Team A,Operations,Ops Analyst,EMP0225,HQ,2025-09-01,160.0,160.1,0.1,,64,40,81.7,0,False,2022-08-19,,3.73,5128.0,1
EMP0374,team h,Support,Support Agent,EMP0344,Branch-West,2026-07-01,160.0,162.9,2.9,4.3,133,50,82.2,1,False,2022-05-23,,4.01,4014.0,1
EMP0327,Team H,Sales,SDR,EMP0077,Branch-East,2026-06-01,160.0,150.3,8.5,1.0,38,150,92.2,2,False,2025-01-22,,3.73,4565.4,1
EMP0470,Team F,Marketing,Marketing Specialist,EMP0450,Branch-West,2025-09-01,160.0,156.5,1.7,0.4,17,300,47.0,0,False,2022-02-18,,2.73,5248.65,1
EMP0207,Team F,  Engineering  ,DevOps Engineer,EMP0167,Remote,2025-11-01,160.0,166.4,9.7,,13,0,72.1,3,False,2025-05-18,,3.42,10495.1,1
EMP0446,Team G,Marketing,Content Creator,EMP0061,Remote,2025-11-01,160.0,168.1,8.1,0.7,25,150,70.7,1,False,2022-06-10,,2.39,5407.5,1
EMP0494,Team C,Engineering,Data Engineer,EMP0210,HQ,2026-03-01,160.0,142.8,1.0,0.9,15,0,92.1,0,False,2024-08-06,,2.2,8658.0,1
EMP0163,Team I,Support,Support Agent,EMP0471,Branch-East,2025-11-01,160.0,163.0,6.6,1.0,106,50,83.3,2,False,2024-08-22,,3.19,4149.6,1
EMP0465,Team A,Marketing,Content Creator,EMP0376,Remote,2025-12-01,160.0,164.7,4.7,2.5,12,150,79.5,1,False,2025-04-17,,3.38,5152.5,1
EMP0249,Team I,Marketing,Content Creator,EMP0035,Remote,2025-10-01,160.0,153.8,6.1,,23,150,94.7,5,False,2023-06-24,,4.45,4888.5,1
EMP0227,Team A,Marketing,Content Creator,EMP0351,Remote,2026-03-01,160.0,166.5,6.5,0.6,23,150,83.8,4,False,2022-02-05,,4.04,5287.5,1
EMP0295,Team F,Engineering,Developer,EMP0035,Remote,2026-05-01,160.0,162.4,2.4,3.3,10,0,38.5,5,False,2023-06-07,,3.53,9130.0,1
EMP0499,Team C,Marketing,Marketing Specialist,EMP0177,HQ,2026-05-01,160.0,160.4,0.4,6.3,14,300,86.7,2,False,2025-03-25,,4.26,5313.0,1
EMP0306,Team H,Marketing,Content Creator,EMP0333,HQ,2026-06-01,160.0,151.7,6.2,2.4,15,150,91.7,1,False,2025-10-08,,2.17,4830.0,1
EMP0214,Team A,Engineering,Data Engineer,EMP0453,Remote,2026-03-01,160.0,162.6,2.6,0.4,17,0,86.7,1,False,2022-08-17,,3.77,9990.0,1
EMP0313,Team G,Engineering,DevOps Engineer,EMP0225,,2025-09-01,160.0,156.1,3.5,0.1,13,0,73.0,3,True,2024-06-02,2025-11-02,4.01,9358.3,1
EMP0479,Team C,Marketing,Content Creator,EMP0450,HQ,2026-05-01,160.0,151.4,3.0,2.0,19,150,58.1,1,False,2025-12-24,,3.25,4677.0,1
EMP0406,Team G,Marketing,Content Creator,EMP0438,HQ,2026-02-01,160.0,161.5,4.8,5.5,23,150,62.8,0,False,2022-05-03,,4.88,5061.0,1
EMP0338,Team D,Support,Support Agent,EMP0422,Remote,2026-02-01,160.0,154.9,2.7,1.8,113,50,86.7,0,False,2025-09-16,,2.91,3814.8,1
EMP0275,Team E,Sales,Sales Manager,EMP0420,Remote,2026-02-01,160.0,153.1,0.3,,12,2500,51.8,5,False,2025-03-15,,3.15,7984.6,1
EMP0352,Team H,Operations,Ops Analyst,EMP0100,Branch-West,2026-06-01,160.0,150.7,8.8,1.1,67,40,74.2,3,False,2024-01-17,,4.31,5244.8,1
EMP0167,Team E,Sales,Account Executive,EMP0450,Remote,2026-06-01,160.0,167.4,13.9,3.5,16,2000,78.8,0,False,2026-02-10,,3.67,7530.0,1
EMP0426,Team B,Sales,SDR,EMP0476,HQ,2026-03-01,160.0,160.0,0.0,2.7,36,150,94.9,1,False,2026-01-02,,3.15,4480.0,1
EMP0317,Team C,Sales,Sales Manager,EMP0309,Remote,2026-01-01,160.0,166.3,6.3,2.0,9,2500,96.3,6,False,2024-01-19,,3.6,9139.0,1
EMP0230,Team G,Support,Support Lead,EMP0280,HQ,2025-10-01,160.0,148.6,16.3,5.9,121,60,61.3,0,False,2024-09-03,,3.09,5883.7,1
EMP0058,Team D,Engineering,Developer,EMP0482,Branch-East,2026-06-01,160.0,152.5,1.7,3.0,21,0,58.2,0,False,2021-12-24,,3.55,8527.75,1
EMP0147,Team A,Support,Support Lead,,Branch-West,2026-05-01,160.0,160.8,0.8,0.1,75,60,67.0,0,False,2023-04-22,,3.55,5508.0,1
EMP0408,Team A,Engineering,Data Engineer,EMP0301,Branch-West,2026-06-01,160.0,162.2,2.2,0.1,18,0,92.1,1,False,2022-03-01,,3.73,9930.0,1
EMP0336,Team I,ENGINEERING,Data Engineer,EMP0376,HQ,2026-04-01,160.0,162.1,2.1,2.5,13,0,93.8,0,True,2023-09-19,2026-04-13,3.44,9915.0,1
EMP0459,Team C,Engineering,Data Engineer,EMP0376,Remote,2025-10-01,160.0,158.7,0.1,0.1,19,0,80.7,1,False,2025-01-27,,3.53,9531.0,1
EMP0369,Team F,Engineering,Developer,EMP0100,Remote,2026-01-01,160.0,142.2,3.3,0.4,19,0,86.8,0,False,2023-07-03,,3.82,8093.25,1
EMP0056,Team B,Marketing,Content Creator,EMP0301,Remote,2026-08-01,160.0,159.5,1.5,0.4,24,150,59.5,0,False,2024-02-12,,2.8,4852.5,1
EMP0285,Team C,Sales,Account Executive,EMP0035,HQ,2025-10-01,160.0,163.0,3.0,0.3,17,2000,90.9,0,False,2024-09-15,,3.56,6700.0,1
EMP0052,Team D,Operations,Ops Analyst,EMP0293,Remote,2026-01-01,160.0,157.8,0.7,0.0,61,40,92.7,1,False,2025-12-11,,2.77,5083.2,1
EMP0109,Team G,Engineering,DevOps Engineer,EMP0450,HQ,2026-02-01,160.0,154.0,1.8,0.5,16,0,86.5,1,False,2023-03-05,,4.0,9088.6,1
EMP0166,Team I,Operations,Ops Coordinator,EMP0035,Branch-West,2025-09-01,160.0,160.2,0.2,0.5,61,35,92.2,0,False,2024-10-04,,4.17,4333.5,1
EMP0102,Team E,Support,Support Lead,EMP0351,HQ,2026-05-01,160.0,160.8,0.8,0.6,82,60,95.4,5,False,2024-04-04,,4.01,5508.0,1
EMP0192,TEAM G,Marketing,Marketing Specialist,EMP0457,HQ,2025-11-01,160.0,150.5,2.4,2.0,14,300,93.1,0,False,2024-01-17,,2.96,5085.3,1
EMP0116,Team G,Marketing,Marketing Specialist,EMP0162,Remote,2026-01-01,160.0,161.1,10.6,0.3,8,300,91.0,3,False,2024-08-31,,3.63,5841.0,1
EMP0283,Team E,Sales,SDR,EMP0199,Branch-East,2026-05-01,160.0,143.3,4.3,4.2,38,150,,4,True,2023-01-10,2026-05-03,3.5,4193.0,1
EMP0011,Team B,ENGINEERING,Developer,EMP0217,Remote,2026-07-01,160.0,161.3,1.3,1.2,17,0,78.7,5,False,2025-08-31,,,8978.75,1
EMP0075,Team H,Support,Support Agent,EMP0420,,2026-06-01,160.0,145.3,14.9,0.4,155,50,83.4,2,False,2021-11-30,,3.27,4023.6,1
EMP0487,Team H,Engineering,QA Engineer,EMP0355,Remote,2026-03-01,160.0,152.4,2.3,0.6,24,0,74.9,1,True,2022-10-01,2026-07-11,3.53,6545.7,1
EMP0369,  Team F  ,Engineering,Developer,EMP0100,Remote,2026-04-01,160.0,162.3,2.3,0.3,17,0,53.9,2,False,2023-07-03,,4.12,9116.25,1
EMP0084,Team A,Engineering,Developer,EMP0006,Branch-West,2026-04-01,160.0,160.0,6.4,4.1,15,0,74.6,6,False,2024-05-20,,3.53,9328.0,1
EMP0012,Team H,Marketing,Marketing Specialist,EMP0100,Branch-West,2025-10-01,160.0,160.7,0.7,0.7,11,300,95.8,5,False,2022-11-03,,4.31,5337.75,1
EMP0484,Team J,Support,Support Agent,EMP0450,Remote,2026-08-01,160.0,147.7,1.5,5.2,137,50,75.4,0,False,2022-10-05,,4.51,3598.8,1
EMP0481,Team D,Support,Support Lead,EMP0476,HQ,2025-11-01,160.0,163.5,3.5,1.2,93,60,87.8,1,False,2022-01-26,,3.26,5737.5,1
EMP0064,Team J,Sales,Account Executive,EMP0077,Branch-East,2026-05-01,160.0,164.7,4.7,4.1,19,2000,95.4,1,False,2021-09-07,,3.83,6870.0,1
EMP0447,Team D,Marketing,Content Creator,EMP0167,Branch-East,2026-04-01,160.0,164.7,4.7,0.7,20,150,84.9,5,False,2025-09-02,,2.87,5152.5,1
EMP0437,  Team B  ,Engineering,DevOps Engineer,EMP0035,Remote,2026-04-01,160.0,169.8,10.2,0.1,14,0,60.7,6,False,2024-12-13,,3.69,10735.8,1
EMP0416,Team D,Sales,Account Executive,EMP0450,Branch-East,2025-10-01,160.0,160.4,0.4,,17,2000,89.9,2,False,2025-02-23,,4.44,6440.0,1
EMP0100,Team F,Engineering,Developer,EMP0480,Branch-West,2026-07-01,160.0,165.7,11.5,1.4,16,0,86.0,3,False,2023-06-05,,3.55,10062.25,1
EMP0088,TEAM E,Support,Support Agent,EMP0199,Branch-East,2026-06-01,160.0,160.3,0.3,0.4,124,50,69.2,0,False,2025-04-28,,2.53,3858.0,1
EMP0001,Team G,Sales,SDR,EMP0218,Remote,2026-02-01,160.0,155.3,9.9,1.5,45,150,81.5,0,False,2025-02-25,,3.32,4764.2,1
EMP0305,Team G,Support,Support Lead,EMP0376,Remote,2026-07-01,160.0,156.0,3.0,2.2,79,60,76.3,3,False,2022-09-18,,3.41,5457.0,1
EMP0314,Team E,Marketing,Content Creator,EMP0422,Remote,2026-04-01,160.0,160.6,0.6,7.3,25,150,42.3,6,False,2025-11-14,,4.24,4845.0,1
